trigger,i_start,T,SOA,response,subject,order,RT,selection,targ_devs,item,block,options,stim_number,continuum,pair,name_exp2,amb_type
1,620432,620.432,0.692,target,A0004,553,692.0,t,0,pt_41_5, 3,pt,41,5,pt,41_50_p,place
1,622132,622.132,1.267,target,A0004,555,1267.0,p,1,pk_49_6, 3,pk,49,6,pk,0,place
1,624415,624.415,0.512,target,A0004,557,511.6,t,1,kt_40_11, 3,kt,40,1,tk,0,place
1,625932,625.932,1.02,target,A0004,559,1019.8,p,1,bp_53_10, 3,bp,53,2,pb,0,VOT
1,627965,627.965,0.819,target,A0004,561,818.5,b,0,bp_60_1, 3,bp,60,11,pb,60_0_b,VOT
1,629799,629.799,8.484,target,A0004,563,8484.2,t,0,pt_39_6, 3,pt,39,6,pt,0,place
1,639298,639.298,0.794,target,A0004,565,794.3,p,1,pk_22_3, 3,pk,22,3,pk,0,place
1,641098,641.098,0.881,target,A0004,567,881.3,p,1,kp_6_6, 3,kp,6,6,pk,0,place
1,642981,642.981,0.691,target,A0004,569,690.8,b,0,pb_7_5, 3,pb,7,5,pb,7_0_p,VOT
1,644681,644.681,0.937,target,A0004,571,936.8,b,0,bp_34_3, 3,bp,34,9,pb,34_0_b,VOT
1,646631,646.631,0.903,target,A0004,573,903.0,b,0,pb_38_6, 3,pb,38,6,pb,0,VOT
1,648548,648.548,0.713,target,A0004,575,713.3,k,0,pk_32_9, 3,pk,32,9,pk,0,place
1,650264,650.264,0.521,target,A0004,577,520.6,t,0,pt_70_7, 3,pt,70,7,pt,0,place
1,651798,651.798,0.706,target,A0004,579,706.4,g,0,kg_18_11, 3,kg,18,11,kg,0,VOT
1,653514,653.514,0.728,target,A0004,581,727.5,k,0,kp_56_3, 3,kp,56,9,pk,56_0_k,place
1,655248,655.248,0.616,target,A0004,583,616.3,b,0,bp_38_1, 3,bp,38,11,pb,0,VOT
1,656881,656.881,0.781,target,A0004,585,781.0,t,0,tp_70_1, 3,tp,70,11,pt,0,place
1,658664,658.664,0.571,target,A0004,587,570.6,p,1,pk_46_2, 3,pk,46,2,pk,0,place
1,660247,660.247,0.595,target,A0004,589,594.2,t,0,tp_42_4, 3,tp,42,8,pt,0,place
1,661847,661.847,0.694,target,A0004,591,693.4,t,0,pt_8_5, 3,pt,8,5,pt,8_50_p,place
1,663547,663.547,0.669,target,A0004,593,668.2,p,1,pk_64_4, 3,pk,64,4,pk,64_0_p,place
1,665231,665.231,0.602,target,A0004,595,602.9,d,0,td_23_8, 3,td,23,8,td,0,VOT
1,666847,666.847,0.762,target,A0004,597,762.2,t,0,pt_17_6, 3,pt,17,6,pt,17_75_p,place
1,668614,668.614,0.807,target,A0004,599,807.7,t,1,td_59_1, 3,td,59,1,td,59_0_t,VOT
1,670430,670.43,0.592,target,A0004,601,591.9,b,0,pb_36_7, 3,pb,36,7,pb,36_75_p,VOT
1,672030,672.03,1.546,target,A0004,603,1546.0,b,0,bp_16_1, 3,bp,16,11,pb,0,VOT
1,674580,674.58,0.537,target,A0004,605,537.0,t,0,tp_57_2, 3,tp,57,10,pt,0,place
1,676130,676.13,0.627,target,A0004,607,626.9,g,0,gk_55_3, 3,gk,55,9,kg,0,VOT
1,677763,677.763,0.775,target,A0004,609,774.6,p,1,pk_31_4, 3,pk,31,4,pk,31_50_p,place
1,696246,696.246,0.58,target,A0004,612,580.2,b,0,bp_60_2, 4,bp,60,10,pb,60_25_b,VOT
1,697829,697.829,0.507,target,A0004,614,506.9,g,0,kg_11_10, 4,kg,11,10,kg,11_100_k,VOT
1,699346,699.346,0.507,target,A0004,616,507.3,d,0,dt_62_1, 4,dt,62,11,td,0,VOT
1,700862,700.862,0.854,target,A0004,618,853.7,p,1,bp_63_6, 4,bp,63,6,pb,0,VOT
1,702729,702.729,0.459,target,A0004,620,458.8,t,0,tp_70_2, 4,tp,70,10,pt,0,place
1,704196,704.196,0.571,target,A0004,622,571.2,t,0,pt_52_6, 4,pt,52,6,pt,52_75_p,place
1,705779,705.779,0.523,target,A0004,624,522.9,t,0,pt_70_8, 4,pt,70,8,pt,75_100_p,place
1,707312,707.312,0.441,target,A0004,626,440.6,k,0,kp_47_3, 4,kp,47,9,pk,0,place
1,708762,708.762,0.48,target,A0004,628,479.6,t,1,kt_15_8, 4,kt,15,4,tk,0,place
1,710246,710.246,0.834,target,A0004,630,834.2,b,0,pb_16_7, 4,pb,16,7,pb,0,VOT
1,712095,712.095,0.445,target,A0004,632,444.4,p,1,pk_64_5, 4,pk,64,5,pk,0,place
1,713545,713.545,0.533,target,A0004,634,532.2,k,0,pk_45_9, 4,pk,45,9,pk,0,place
1,715095,715.095,0.547,target,A0004,636,546.3,b,0,bp_34_4, 4,bp,34,8,pb,0,VOT
1,716645,716.645,0.756,target,A0004,638,756.3,k,0,pk_69_8, 4,pk,69,8,pk,0,place
1,718412,718.412,0.764,target,A0004,640,764.6,p,1,pb_35_3, 4,pb,35,3,pb,0,VOT
1,720178,720.178,0.836,target,A0004,642,836.0,p,1,bp_54_5, 4,bp,54,7,pb,54_25_b,VOT
1,722028,722.028,0.821,target,A0004,644,821.0,g,0,kg_55_10, 4,kg,55,10,kg,55_100_k,VOT
1,723862,723.862,2.063,target,A0004,646,2063.5,p,1,bp_36_3, 4,bp,36,9,pb,0,VOT
1,726928,726.928,0.732,target,A0004,648,732.0,k,1,gk_65_10, 4,gk,65,2,kg,0,VOT
1,728661,728.661,0.847,target,A0004,650,846.6,k,0,kp_49_2, 4,kp,49,10,pk,0,place
1,730511,730.511,1.467,target,A0004,652,1466.7,t,0,pt_8_6, 4,pt,8,6,pt,8_75_p,place
1,732995,732.995,0.759,target,A0004,654,759.3,t,0,pt_17_7, 4,pt,17,7,pt,0,place
1,734761,734.761,0.641,target,A0004,656,640.5,p,1,tp_8_11, 4,tp,8,1,pt,0,place
1,736411,736.411,0.695,target,A0004,658,694.6,d,0,td_12_9, 4,td,12,9,td,12_50_t,VOT
1,738111,738.111,0.588,target,A0004,660,587.6,t,0,pt_57_9, 4,pt,57,9,pt,0,place
1,739711,739.711,1.082,target,A0004,662,1081.6,t,1,kt_50_7, 4,kt,50,5,tk,50_75_k,place
1,741794,741.794,1.815,target,A0004,664,1815.2,t,1,td_28_1, 4,td,28,1,td,0,VOT
1,744611,744.611,0.889,target,A0004,666,889.6,k,0,kp_48_8, 4,kp,48,4,pk,48_50_k,place
1,746511,746.511,0.918,target,A0004,668,918.7,p,1,pk_48_2, 4,pk,48,2,pk,0,place
1,748444,748.444,0.575,target,A0004,670,575.2,t,0,pt_44_10, 4,pt,44,10,pt,0,place
1,750027,750.027,0.712,target,A0004,672,712.0,d,0,td_3_8, 4,td,3,8,td,0,VOT
1,751744,751.744,0.934,target,A0004,674,934.2,d,0,dt_21_5, 4,dt,21,7,td,21_25_d,VOT
1,753694,753.694,0.685,target,A0004,676,685.2,t,0,pt_42_11, 4,pt,42,11,pt,0,place
1,755394,755.394,0.616,target,A0004,678,616.2,b,0,pb_34_9, 4,pb,34,9,pb,34_100_p,VOT
1,757027,757.027,0.691,target,A0004,680,690.9,g,0,kg_66_10, 4,kg,66,10,kg,0,VOT
1,758727,758.727,2.156,target,A0004,682,2155.9,b,0,pb_63_11, 4,pb,63,11,pb,0,VOT
1,761893,761.893,1.246,target,A0004,684,1245.3,b,0,bp_16_2, 4,bp,16,10,pb,0,VOT
1,764143,764.143,0.985,target,A0004,686,984.3,k,0,kp_10_5, 4,kp,10,7,pk,0,place
1,766143,766.143,0.754,target,A0004,688,753.3,g,0,gk_66_4, 4,gk,66,8,kg,0,VOT
1,767910,767.91,1.583,target,A0004,690,1583.7,t,0,pt_41_6, 4,pt,41,6,pt,41_75_p,place
1,770510,770.51,0.82,target,A0004,692,820.5,k,0,kp_46_9, 4,kp,46,3,pk,46_75_k,place
1,772343,772.343,0.547,target,A0004,694,547.2,k,0,kp_25_3, 4,kp,25,9,pk,25_0_k,place
1,773893,773.893,0.582,target,A0004,696,582.3,k,0,pk_32_10, 4,pk,32,10,pk,0,place
1,775493,775.493,0.806,target,A0004,698,806.3,t,1,dt_59_8, 4,dt,59,4,td,0,VOT
1,777309,777.309,0.724,target,A0004,700,723.7,t,0,tp_44_4, 4,tp,44,8,pt,0,place
1,779043,779.043,1.017,target,A0004,702,1017.3,d,0,dt_23_4, 4,dt,23,8,td,0,VOT
1,781076,781.076,0.846,target,A0004,704,845.9,t,0,tp_42_5, 4,tp,42,7,pt,0,place
1,782926,782.926,1.973,target,A0004,706,1972.9,p,1,pb_53_5, 4,pb,53,5,pb,53_25_p,VOT
1,785909,785.909,2.282,target,A0004,708,2281.7,p,1,pk_33_4, 4,pk,33,4,pk,0,place
1,789192,789.192,0.689,target,A0004,710,688.3,b,0,pb_36_8, 4,pb,36,8,pb,0,VOT
1,790892,790.892,0.665,target,A0004,712,664.2,d,0,dt_58_3, 4,dt,58,9,td,0,VOT
1,792559,792.559,0.792,target,A0004,714,791.6,t,0,pt_39_7, 4,pt,39,7,pt,39_75_p,place
1,794359,794.359,0.71,target,A0004,716,710.6,t,0,pt_2_9, 4,pt,2,9,pt,0,place
1,796075,796.075,0.76,target,A0004,718,760.0,g,0,gk_18_6, 4,gk,18,6,kg,0,VOT
1,797842,797.842,0.954,target,A0004,720,954.3,k,0,kt_30_6, 4,kt,30,6,tk,30_50_k,place
1,799809,799.809,0.748,target,A0004,722,748.7,b,0,bp_7_1, 4,bp,7,11,pb,7_0_b,VOT
1,801559,801.559,0.632,target,A0004,724,632.6,g,0,gk_61_1, 4,gk,61,11,kg,0,VOT
1,803209,803.209,0.591,target,A0004,726,591.6,t,1,tk_26_2, 4,tk,26,2,tk,0,place
1,804808,804.808,0.953,target,A0004,728,952.6,b,0,bp_29_1, 4,bp,29,11,pb,0,VOT
1,806775,806.775,0.509,target,A0004,730,508.9,t,0,tp_5_7, 4,tp,5,5,pt,0,place
1,808292,808.292,2.497,target,A0004,732,2497.3,k,0,pk_22_4, 4,pk,22,4,pk,0,place
1,811791,811.791,6.485,target,A0004,734,6484.3,b,0,pb_60_7, 4,pb,60,7,pb,60_25_p,VOT
1,819291,819.291,0.649,target,A0004,736,649.3,t,0,pt_5_2, 4,pt,5,2,pt,0,place
1,820958,820.958,0.85,target,A0004,738,850.6,p,1,pt_1_4, 4,pt,1,4,pt,0,place
1,822824,822.824,0.587,target,A0004,740,586.9,g,0,gk_55_4, 4,gk,55,8,kg,0,VOT
1,824424,824.424,0.648,target,A0004,742,647.9,k,0,tk_67_9, 4,tk,67,9,tk,67_100_t,place
1,826074,826.074,0.802,target,A0004,744,802.0,k,1,kg_51_1, 4,kg,51,1,kg,0,VOT
1,827891,827.891,0.91,target,A0004,746,910.3,p,1,tp_41_11, 4,tp,41,1,pt,0,place
1,829807,829.807,0.6,target,A0004,748,599.5,p,1,tp_1_9, 4,tp,1,3,pt,0,place
1,831424,831.424,0.731,target,A0004,750,730.9,g,0,kg_61_7, 4,kg,61,7,kg,61_75_k,VOT
1,833157,833.157,4.896,target,A0004,752,4895.6,t,0,pt_68_9, 4,pt,68,9,pt,0,place
1,839057,839.057,0.964,target,A0004,754,963.7,p,1,pb_37_2, 4,pb,37,2,pb,37_0_p,VOT
1,841024,841.024,0.8,target,A0004,756,799.8,k,0,kt_40_1, 4,kt,40,11,tk,0,place
1,842840,842.84,0.546,target,A0004,758,545.3,t,0,tp_39_1, 4,tp,39,11,pt,0,place
1,844390,844.39,0.793,target,A0004,760,793.2,t,0,tp_43_10, 4,tp,43,2,pt,43_75_t,place
1,846190,846.19,0.702,target,A0004,762,702.2,b,0,pb_7_6, 4,pb,7,6,pb,0,VOT
1,847907,847.907,1.043,target,A0004,764,1043.7,k,0,pk_49_7, 4,pk,49,7,pk,0,place
1,849957,849.957,0.479,target,A0004,766,479.5,k,0,pk_10_10, 4,pk,10,10,pk,0,place
1,851440,851.44,0.688,target,A0004,768,688.3,g,0,gk_27_7, 4,gk,27,5,kg,27_50_g,VOT
1,853140,853.14,0.635,target,A0004,770,635.3,t,0,tp_57_3, 4,tp,57,9,pt,0,place
1,854790,854.79,0.711,target,A0004,772,711.2,k,0,pk_25_8, 4,pk,25,8,pk,0,place
1,856506,856.506,0.852,target,A0004,774,851.7,p,1,pk_4_2, 4,pk,4,2,pk,0,place
1,858373,858.373,0.595,target,A0004,776,595.0,k,0,kt_67_4, 4,kt,67,8,tk,0,place
1,859973,859.973,1.453,target,A0004,778,1452.9,p,1,bp_37_8, 4,bp,37,4,pb,0,VOT
1,862440,862.44,1.665,target,A0004,780,1665.2,d,0,dt_28_7, 4,dt,28,5,td,28_50_d,VOT
1,865106,865.106,1.025,target,A0004,782,1024.7,t,1,td_24_3, 4,td,24,3,td,0,VOT
1,867139,867.139,0.808,target,A0004,784,807.2,k,0,tk_30_11, 4,tk,30,11,tk,0,place
1,868956,868.956,1.111,target,A0004,786,1110.6,k,0,kp_6_7, 4,kp,6,5,pk,6_50_k,place
1,871072,871.072,0.908,target,A0004,788,908.0,p,1,pk_13_3, 4,pk,13,3,pk,0,place
1,872989,872.989,0.923,target,A0004,790,923.2,t,1,tk_20_5, 4,tk,20,5,tk,0,place
1,874922,874.922,1.013,target,A0004,792,1012.9,p,1,bp_53_11, 4,bp,53,1,pb,53_100_b,VOT
1,876939,876.939,0.792,target,A0004,794,792.2,k,1,kg_18_1, 4,kg,18,1,kg,18_0_k,VOT
1,878739,878.739,0.765,target,A0004,796,765.4,d,0,td_58_8, 4,td,58,8,td,58_100_t,VOT
1,880505,880.505,0.694,target,A0004,798,693.6,p,1,pk_6_1, 4,pk,6,1,pk,6_0_p,place
1,882205,882.205,0.711,target,A0004,800,710.6,k,0,kp_32_5, 4,kp,32,7,pk,0,place
1,883922,883.922,0.632,target,A0004,802,632.0,g,0,gk_11_4, 4,gk,11,8,kg,0,VOT
1,885555,885.555,0.711,target,A0004,804,710.7,d,0,dt_3_3, 4,dt,3,9,td,0,VOT
1,887272,887.272,0.971,target,A0004,806,971.0,t,1,kt_20_11, 4,kt,20,1,tk,0,place
1,889255,889.255,0.795,target,A0004,808,794.6,p,1,tp_52_11, 4,tp,52,1,pt,52_100_t,place
1,891055,891.055,0.749,target,A0004,810,748.6,p,1,kp_4_8, 4,kp,4,4,pk,4_75_k,place
1,892805,892.805,1.356,target,A0004,812,1355.7,p,1,pb_29_6, 4,pb,29,6,pb,29_75_p,VOT
1,895172,895.172,0.861,target,A0004,814,862.0,d,0,td_23_9, 4,td,23,9,td,23_100_t,VOT
1,897038,897.038,1.065,target,A0004,816,1065.3,t,1,td_59_2, 4,td,59,2,td,0,VOT
1,899105,899.105,1.066,target,A0004,818,1066.5,b,0,pb_38_7, 4,pb,38,7,pb,38_50_p,VOT
1,901188,901.188,0.581,target,A0004,820,581.2,t,0,pt_43_5, 4,pt,43,5,pt,43_75_p,place
1,902771,902.771,1.058,target,A0004,822,1057.9,b,0,bp_19_6, 4,bp,19,6,pb,19_25_b,VOT
1,904838,904.838,0.694,target,A0004,824,694.3,k,0,kp_56_4, 4,kp,56,8,pk,0,place
1,906538,906.538,0.751,target,A0004,826,751.2,k,1,kg_65_5, 4,kg,65,5,kg,65_25_k,VOT
1,908304,908.304,0.701,target,A0004,828,700.5,t,0,tp_17_1, 4,tp,17,11,pt,0,place
1,910021,910.021,0.837,target,A0004,830,837.0,t,1,kt_26_8, 4,kt,26,4,tk,0,place
1,911871,911.871,0.736,target,A0004,832,736.0,p,1,kp_33_10, 4,kp,33,2,pk,0,place
1,913621,913.621,1.762,target,A0004,834,1762.0,d,0,td_62_6, 4,td,62,6,td,62_75_t,VOT
1,916387,916.387,0.754,target,A0004,836,753.3,t,1,tk_40_6, 4,tk,40,6,tk,40_25_t,place
1,918154,918.154,0.691,target,A0004,838,690.7,p,1,kp_64_11, 4,kp,64,1,pk,0,place
1,919854,919.854,0.825,target,A0004,840,825.5,d,0,td_21_10, 4,td,21,10,td,0,VOT
1,921687,921.687,1.476,target,A0004,842,1476.2,k,0,pk_56_9, 4,pk,56,9,pk,56_100_p,place
1,924170,924.17,1.188,target,A0004,844,1188.0,d,0,dt_9_11, 4,dt,9,1,td,0,VOT
1,926370,926.37,0.953,target,A0004,846,953.0,p,1,pk_46_3, 4,pk,46,3,pk,46_25_p,place
1,928337,928.337,0.821,target,A0004,848,821.3,k,0,kp_45_4, 4,kp,45,8,pk,45_0_k,place
1,930170,930.17,1.304,target,A0004,850,1303.9,d,0,dt_24_9, 4,dt,24,3,td,0,VOT
1,932487,932.487,1.059,target,A0004,852,1059.2,g,0,gk_51_6, 4,gk,51,6,kg,51_25_g,VOT
1,934553,934.553,0.515,target,A0004,854,514.7,k,0,kp_69_3, 4,kp,69,9,pk,0,place
1,936070,936.07,0.691,target,A0004,856,690.9,t,1,kt_14_3, 4,kt,14,9,tk,0,place
1,937770,937.77,0.833,target,A0004,858,832.8,t,0,tp_68_3, 4,tp,68,9,pt,0,place
1,939620,939.62,0.695,target,A0004,860,694.8,k,0,tk_14_8, 4,tk,14,8,tk,14_75_t,place
1,941320,941.32,0.634,target,A0004,862,633.9,k,0,pk_31_5, 4,pk,31,5,pk,31_75_p,place
1,942970,942.97,0.631,target,A0004,864,631.0,b,0,bp_38_2, 4,bp,38,10,pb,38_0_b,VOT
1,944603,944.603,0.758,target,A0004,866,757.6,k,0,pk_47_8, 4,pk,47,8,pk,47_100_p,place
1,946370,946.37,0.953,target,A0004,868,953.9,t,1,dt_12_4, 4,dt,12,8,td,12_75_d,VOT
1,948336,948.336,0.653,target,A0004,870,653.2,p,1,kp_13_9, 4,kp,13,3,pk,0,place
1,950003,950.003,1.901,target,A0004,872,1901.6,k,1,kg_27_2, 4,kg,27,2,kg,27_0_k,VOT
1,952919,952.919,1.011,target,A0004,874,1011.0,t,1,tk_15_2, 4,tk,15,2,tk,15_0_t,place
1,954936,954.936,0.851,target,A0004,876,851.2,p,1,bp_35_9, 4,bp,35,3,pb,0,VOT
1,956802,956.802,0.893,target,A0004,878,892.7,d,0,td_9_5, 4,td,9,5,td,9_0_t,VOT
1,958702,958.702,0.921,target,A0004,880,920.5,t,0,tp_2_3, 4,tp,2,9,pt,0,place
1,960636,960.636,0.86,target,A0004,882,860.2,b,0,pb_19_11, 4,pb,19,11,pb,0,VOT
1,962502,962.502,0.633,target,A0004,884,632.7,b,0,pb_54_10, 4,pb,54,10,pb,54_100_p,VOT
1,964152,964.152,0.734,target,A0004,886,733.7,p,1,kp_22_10, 4,kp,22,2,pk,0,place
1,965902,965.902,0.572,target,A0004,888,571.6,t,1,tk_50_1, 4,tk,50,1,tk,0,place
1,967485,967.485,0.801,target,A0004,890,800.3,p,1,kp_31_11, 4,kp,31,1,pk,31_100_k,place
1,978418,978.418,0.593,target,A0004,893,592.8,t,1,dt_59_9, 5,dt,59,3,td,0,VOT
1,980018,980.018,1.11,target,A0004,895,1110.0,p,1,kp_6_8, 5,kp,6,4,pk,0,place
1,982135,982.135,0.502,target,A0004,897,502.2,t,0,tp_70_3, 5,tp,70,9,pt,0,place
1,983651,983.651,0.88,target,A0004,899,879.7,k,0,pk_45_10, 5,pk,45,10,pk,0,place
1,985535,985.535,1.325,target,A0004,901,1325.3,d,0,dt_28_8, 5,dt,28,4,td,28_75_d,VOT
1,987868,987.868,0.996,target,A0004,903,995.8,k,0,kp_32_6, 5,kp,32,6,pk,0,place
1,989868,989.868,0.956,target,A0004,905,955.9,p,1,pk_13_4, 5,pk,13,4,pk,0,place
1,991834,991.834,1.142,target,A0004,907,1141.3,k,1,kg_18_2, 5,kg,18,2,kg,0,VOT
1,993984,993.984,0.723,target,A0004,909,722.3,t,0,tp_2_4, 5,tp,2,8,pt,2_0_t,place
1,995718,995.718,1.583,target,A0004,911,1583.8,p,1,pk_31_6, 5,pk,31,6,pk,0,place
1,998317,998.317,0.964,target,A0004,913,963.9,b,0,pb_34_10, 5,pb,34,10,pb,0,VOT
1,1000284,1000.284,0.987,target,A0004,915,987.2,t,1,kt_15_9, 5,kt,15,3,tk,0,place
1,1002284,1002.284,0.692,target,A0004,917,692.2,k,0,tk_67_10, 5,tk,67,10,tk,0,place
1,1003984,1003.984,2.155,target,A0004,919,2155.2,k,0,kp_33_11, 5,kp,33,1,pk,33_100_k,place
1,1007151,1007.151,2.197,target,A0004,921,2197.6,b,0,bp_53_1, 5,bp,53,11,pb,53_0_b,VOT
1,1010350,1010.35,2.39,target,A0004,923,2389.5,t,0,tp_68_4, 5,tp,68,8,pt,68_0_t,place
1,1013750,1013.75,1.047,target,A0004,925,1046.6,t,0,pt_8_7, 5,pt,8,7,pt,0,place
1,1015800,1015.8,1.013,target,A0004,927,1012.7,p,1,pb_63_1, 5,pb,63,1,pb,0,VOT
1,1017817,1017.817,0.806,target,A0004,929,806.0,g,0,gk_61_2, 5,gk,61,10,kg,61_0_g,VOT
1,1019633,1019.633,1.766,target,A0004,931,1765.2,k,0,kt_20_1, 5,kt,20,11,tk,0,place
1,1022400,1022.4,2.474,target,A0004,933,2474.7,b,0,bp_38_3, 5,bp,38,9,pb,38_25_b,VOT
1,1025883,1025.883,1.094,target,A0004,935,1094.3,b,0,bp_54_6, 5,bp,54,6,pb,54_50_b,VOT
1,1027983,1027.983,0.615,target,A0004,937,615.2,p,1,pk_48_3, 5,pk,48,3,pk,48_25_p,place
1,1029600,1029.6,0.646,target,A0004,939,646.5,g,0,gk_11_5, 5,gk,11,7,kg,11_25_g,VOT
1,1031250,1031.25,2.102,target,A0004,941,2102.7,p,1,pk_4_3, 5,pk,4,3,pk,0,place
1,1034366,1034.366,3.782,target,A0004,943,3781.8,t,1,td_24_4, 5,td,24,4,td,24_25_t,VOT
1,1039149,1039.149,0.621,target,A0004,945,620.6,t,0,tp_39_2, 5,tp,39,10,pt,0,place
1,1040783,1040.783,0.835,target,A0004,947,835.2,d,0,dt_3_4, 5,dt,3,8,td,0,VOT
1,1042632,1042.632,0.776,target,A0004,949,775.2,g,0,gk_66_5, 5,gk,66,7,kg,0,VOT
1,1044416,1044.416,0.946,target,A0004,951,945.9,b,0,bp_34_5, 5,bp,34,7,pb,0,VOT
1,1046366,1046.366,0.567,target,A0004,953,566.9,k,0,kt_40_2, 5,kt,40,10,tk,40_0_k,place
1,1047949,1047.949,0.509,target,A0004,955,508.6,t,0,pt_70_9, 5,pt,70,9,pt,0,place
1,1049466,1049.466,0.549,target,A0004,957,550.0,k,0,kp_69_4, 5,kp,69,8,pk,0,place
1,1051032,1051.032,1.922,target,A0004,959,1922.3,b,0,pb_54_11, 5,pb,54,11,pb,0,VOT
1,1053965,1053.965,1.56,target,A0004,961,1560.0,k,0,pk_56_10, 5,pk,56,10,pk,0,place
1,1056532,1056.532,1.415,target,A0004,963,1415.3,t,0,pt_44_11, 5,pt,44,11,pt,0,place
1,1058949,1058.949,5.335,target,A0004,965,5335.6,k,1,kg_65_6, 5,kg,65,6,kg,65_50_k,VOT
1,1065298,1065.298,0.542,target,A0004,967,541.5,t,0,tp_52_1, 5,tp,52,11,pt,0,place
1,1066848,1066.848,0.473,target,A0004,969,472.5,d,0,td_58_9, 5,td,58,9,td,0,VOT
1,1068331,1068.331,0.644,target,A0004,971,643.2,p,1,pt_1_5, 5,pt,1,5,pt,0,place
1,1069981,1069.981,0.441,target,A0004,973,440.3,p,1,pt_57_10, 5,pt,57,10,pt,0,place
1,1071431,1071.431,0.767,target,A0004,975,766.3,g,0,kg_61_8, 5,kg,61,8,kg,0,VOT
1,1073215,1073.215,0.628,target,A0004,977,628.0,t,0,pt_43_6, 5,pt,43,6,pt,0,place
1,1074848,1074.848,0.756,target,A0004,979,756.7,k,0,pk_69_9, 5,pk,69,9,pk,0,place
1,1076614,1076.614,0.846,target,A0004,981,845.8,d,0,td_62_7, 5,td,62,7,td,0,VOT
1,1078464,1078.464,0.499,target,A0004,983,499.0,t,1,tk_15_3, 5,tk,15,3,tk,0,place
1,1079981,1079.981,0.6,target,A0004,985,600.2,b,0,pb_16_8, 5,pb,16,8,pb,16_100_p,VOT
1,1081598,1081.598,0.782,target,A0004,987,782.7,t,0,tp_1_10, 5,tp,1,2,pt,0,place
1,1083398,1083.398,0.975,target,A0004,989,975.6,p,1,pb_19_1, 5,pb,19,1,pb,0,VOT
1,1085381,1085.381,1.164,target,A0004,991,1164.3,p,1,bp_37_9, 5,bp,37,3,pb,0,VOT
1,1087547,1087.547,0.791,target,A0004,993,790.6,t,1,tk_50_2, 5,tk,50,2,tk,50_0_t,place
1,1089347,1089.347,0.946,target,A0004,995,945.6,b,0,pb_7_7, 5,pb,7,7,pb,0,VOT
1,1091297,1091.297,0.64,target,A0004,997,639.7,t,1,tk_20_6, 5,tk,20,6,tk,20_25_t,place
1,1092947,1092.947,0.652,target,A0004,999,651.6,b,0,pb_36_9, 5,pb,36,9,pb,0,VOT
1,1094614,1094.614,0.781,target,A0004,1001,780.8,p,1,pk_64_6, 5,pk,64,6,pk,0,place
1,1096397,1096.397,0.746,target,A0004,1003,745.6,k,0,kt_14_4, 5,kt,14,8,tk,14_25_k,place
1,1098147,1098.147,0.644,target,A0004,1005,644.5,k,0,pk_10_11, 5,pk,10,11,pk,0,place
1,1099797,1099.797,0.67,target,A0004,1007,670.6,t,0,tp_42_6, 5,tp,42,6,pt,0,place
1,1101480,1101.48,0.859,target,A0004,1009,859.3,k,0,tk_40_7, 5,tk,40,7,tk,40_50_t,place
1,1103347,1103.347,0.998,target,A0004,1011,998.7,g,0,kg_55_11, 5,kg,55,11,kg,0,VOT
1,1105347,1105.347,0.872,target,A0004,1013,872.6,p,1,kp_46_10, 5,kp,46,2,pk,0,place
1,1107230,1107.23,1.458,target,A0004,1015,1458.2,b,0,pb_53_6, 5,pb,53,6,pb,53_50_p,VOT
1,1109696,1109.696,0.806,target,A0004,1017,805.7,p,1,pk_46_4, 5,pk,46,4,pk,46_50_p,place
1,1111513,1111.513,0.808,target,A0004,1019,808.0,g,0,kg_11_11, 5,kg,11,11,kg,0,VOT
1,1113330,1113.33,2.146,target,A0004,1021,2146.2,k,0,kp_22_11, 5,kp,22,1,pk,0,place
1,1116480,1116.48,1.108,target,A0004,1023,1108.2,d,0,dt_58_4, 5,dt,58,8,td,58_0_d,VOT
1,1118596,1118.596,1.858,target,A0004,1025,1857.6,k,1,kg_27_3, 5,kg,27,3,kg,0,VOT
1,1121463,1121.463,1.025,target,A0004,1027,1025.0,k,0,pk_25_9, 5,pk,25,9,pk,25_100_p,place
1,1123496,1123.496,1.5,target,A0004,1029,1499.6,k,0,kp_31_1, 5,kp,31,11,pk,0,place
1,1126013,1126.013,0.658,target,A0004,1031,658.9,g,0,gk_55_5, 5,gk,55,7,kg,0,VOT
1,1127679,1127.679,1.477,target,A0004,1033,1477.2,k,0,pk_49_8, 5,pk,49,8,pk,0,place
1,1130162,1130.162,0.731,target,A0004,1035,731.0,b,0,pb_29_7, 5,pb,29,7,pb,0,VOT
1,1131896,1131.896,0.948,target,A0004,1037,948.6,b,0,bp_36_4, 5,bp,36,8,pb,0,VOT
1,1133846,1133.846,1.974,target,A0004,1039,1974.6,t,0,pt_42_1, 5,pt,42,1,pt,42_0_p,place
1,1136829,1136.829,0.782,target,A0004,1041,782.2,t,1,dt_24_10, 5,dt,24,2,td,24_100_d,VOT
1,1138629,1138.629,0.554,target,A0004,1043,554.3,t,1,td_9_6, 5,td,9,6,td,0,VOT
1,1140195,1140.195,0.868,target,A0004,1045,867.7,d,0,dt_23_5, 5,dt,23,7,td,0,VOT
1,1142079,1142.079,0.885,target,A0004,1047,885.2,p,1,kp_13_10, 5,kp,13,2,pk,0,place
1,1143978,1143.978,0.643,target,A0004,1049,642.2,k,0,kp_47_4, 5,kp,47,8,pk,47_0_k,place
